"Tema","Entidad","Indicador","link.de.consulta","2024_1t","2024_2t","2024_3t","2024_4t","2025_1t","2025_2t","2025_3t","2025_4t"
"Económico","Guanajuato","Productividad Laboral","https://mexicocomovamos.mx/datos/",206,207,208,205,216,222,206,NA
"Económico","Guerrero","Productividad Laboral","https://mexicocomovamos.mx/datos/",95,100,100,116,113,113,107,NA
"Económico","Hidalgo","Productividad Laboral","https://mexicocomovamos.mx/datos/",167,162,163,161,162,179,161,NA
"Económico","Jalisco","Productividad Laboral","https://mexicocomovamos.mx/datos/",244,247,244,239,250,254,252,NA
"Económico","México","Productividad Laboral","https://mexicocomovamos.mx/datos/",142,135,139,134,143,138,135,NA
"Económico","Michoacán de Ocampo","Productividad Laboral","https://mexicocomovamos.mx/datos/",156,161,167,158,160,167,163,NA
"Económico","Morelos","Productividad Laboral","https://mexicocomovamos.mx/datos/",149,156,152,159,156,160,153,NA
"Económico","Nayarit","Productividad Laboral","https://mexicocomovamos.mx/datos/",128,135,138,139,143,142,136,NA
"Económico","Nuevo León","Productividad Laboral","https://mexicocomovamos.mx/datos/",354,349,360,347,372,372,345,NA
"Económico","Oaxaca","Productividad Laboral","https://mexicocomovamos.mx/datos/",130,140,141,147,148,134,132,NA
"Económico","Puebla","Productividad Laboral","https://mexicocomovamos.mx/datos/",146,147,143,142,149,149,138,NA
"Económico","Querétaro","Productividad Laboral","https://mexicocomovamos.mx/datos/",271,268,254,243,265,265,258,NA
"Económico","Quintana Roo","Productividad Laboral","https://mexicocomovamos.mx/datos/",244,215,174,168,167,170,182,NA
"Económico","San Luis Potosí","Productividad Laboral","https://mexicocomovamos.mx/datos/",237,240,235,243,264,271,268,NA
"Económico","Sinaloa","Productividad Laboral","https://mexicocomovamos.mx/datos/",196,197,205,187,197,202,203,NA
"Económico","Sonora","Productividad Laboral","https://mexicocomovamos.mx/datos/",312,306,305,299,314,304,314,NA
"Económico","Tabasco","Productividad Laboral","https://mexicocomovamos.mx/datos/",292,287,298,283,263,278,276,NA
"Económico","Tamaulipas","Productividad Laboral","https://mexicocomovamos.mx/datos/",242,248,246,248,255,255,250,NA
"Económico","Tlaxcala","Productividad Laboral","https://mexicocomovamos.mx/datos/",114,114,111,110,115,111,111,NA
"Económico","Veracruz de Ignacio de la Llave","Productividad Laboral","https://mexicocomovamos.mx/datos/",158,161,165,166,162,165,170,NA
"Económico","Yucatán","Productividad Laboral","https://mexicocomovamos.mx/datos/",183,181,177,179,184,183,178,NA
"Económico","Zacatecas","Productividad Laboral","https://mexicocomovamos.mx/datos/",180,183,187,190,192,183,179,NA
